genetic_id	master_id	group_id	locality	country	region	lat	lon	date_bp	archaeological_period	mol_sex	coverage	snps_hit	alpha_nSNP	neanderthal_pct	neanderthal_se_pct	neanderthal_ci_low_pct	neanderthal_ci_high_pct	D_Den_nSNP	denisovan_affinity	D_Den_SE	D_Den_Z	denisovan_pct	combined_archaic_pct	combined_status	contam_lb	damage	analysis_set	credibility_class	artifact_risk_score	artifact_risk_components	geotemporal_residual	assessment	angsd_contam	hapconx_contam	publication	publication_doi	library_type	duplicate_library	analysis_set_fail_reasons	sensitivity_status	effective_jackknife_blocks	alpha_transition_inclusive	alpha_transversion	alpha_transversion_se	transversion_informative_snps	damage_aware_estimate	damage_filter_status	alpha_alt_outgroup	alpha_swapped_reference	reference_range	loco_min	loco_max	loco_range	max_block_delta	dominant_block	snp_match_target	subsample_mean	subsample_sd	subsample_q025	subsample_q975	bootstrap_mean	bootstrap_sd	bootstrap_q025	bootstrap_q975	segment_status
SB605.SG		England_Medieval	Norwich (England, Norwich, Chapelfield Shopping Center, well shaft)	United Kingdom	Europe/Near East	52.625551	1.291518	750.0	Historical/Recent	F	6.23771313	981263.0	434197	4.3917	0.6098	3.1964919999999992	5.586908	486036	-0.008515	0.006988	-1.218			not_estimable: Denisovan D is relative, not a percentage			high-confidence	High confidence	18.0	low_information=0.00;uncertainty=0.12;contamination=0.35;damage=0.35;missing_qc=0.67;transversion_instability=0.00;reference_instability=0.46;chromosome_instability=0.06;block_influence=0.00	0.022515530315766898	Pass	n/a (female)	n/a (female)	BraceBarnesCurrBiol2022	https://doi.org/10.1016/j.cub.2022.08.036	ds.half	False		complete	50.0	0.043917014944377	0.0678629008037075	0.0081754470350588	124299.0	0.0678629008037075	transversion_proxy_only; terminal trimming requires reads	0.0451651907944564	0.0544816350715396	0.0105646201271625	0.0396486747135886	0.0460826295783748	0.0064339548647862	0.0018218108095959	49.0	14455.0	0.0454311447588459	0.0191178189897513	0.0123262685389264	0.0829048174085655	0.0434771709752093	0.0062202261843612	0.0317410057759635	0.0560593029719311	not_run: no validated general segment caller for EIGENSTRAT
SB676.SG		England_Medieval	Norwich (England, Norwich, Chapelfield Shopping Center, well shaft)	United Kingdom	Europe/Near East	52.625551	1.291518	750.0	Historical/Recent	M	7.53406412	963547.0	422388	4.1014	0.6521	2.823284	5.379516	474360	-0.019678	0.006558	-3.001			not_estimable: Denisovan D is relative, not a percentage	0.003		high-confidence	High confidence	12.29	low_information=0.00;uncertainty=0.14;contamination=0.00;damage=0.35;missing_qc=0.33;transversion_instability=0.00;reference_instability=0.65;chromosome_instability=0.00;block_influence=0.01	0.019612530315766902	Pass	..	[0.003,0.005]	BraceBarnesCurrBiol2022	https://doi.org/10.1016/j.cub.2022.08.036	ds.half	False		complete	50.0	0.0410136517622992	0.0674762494354999	0.0086298257672501	112086.0	0.0674762494354999	transversion_proxy_only; terminal trimming requires reads	0.0418268730340298	0.0548771444534327	0.0138634926911334	0.0378744826039396	0.0427447342783433	0.0048702516744037	0.0027227655098533	27.0	14455.0	0.0417658083387256	0.019699587507662	0.0034503685280393	0.0807480190345665	0.0404413291279522	0.0058256421607037	0.0291589943574029	0.0524296751686687	not_run: no validated general segment caller for EIGENSTRAT
VK247.SG		Denmark_Viking-o	Lejre (Zealand Region)	Denmark	Europe/Near East	55.6	11.95	1075.0	Historical/Recent	F	0.05731598	48431.0	22385	7.1377999999999995	2.1441000000000003	2.9353639999999994	11.340236	24838	0.037671	0.01832	2.056			not_estimable: Denisovan D is relative, not a percentage			broad	Low confidence	64.99	low_information=0.97;uncertainty=0.92;contamination=0.35;damage=0.35;missing_qc=0.67;transversion_instability=0.14;reference_instability=0.73;chromosome_instability=0.48;block_influence=0.39	0.04983871099506679	Pass	n/a (female)	n/a (female)	MargaryanWillerslevNature2020	https://doi.org/10.1038/s41586-020-2688-8	ds.minus	False	wide_confidence_interval	complete	50.0	0.0713779762525173	0.057896347094303	0.0315330296216139	7412.0	0.057896347094303	transversion_proxy_only; terminal trimming requires reads	0.0739005355426575	0.0867067901861227	0.0153288139336053	0.0644879243221425	0.0815693868579787	0.0170814625358362	0.0093980886134238	45.0	14455.0	0.0703705911457229	0.0120955876572419	0.0455485610815761	0.0925578887115251	0.0722333612261944	0.0236107271338769	0.0172726359994358	0.113562390535979	not_run: no validated general segment caller for EIGENSTRAT
F6-620.AG.BY.AA		Bulgaria_BachoKiroCave_IUP	Bacho-Kiro Cave (Lovech Province, Ugarchin Municipality)	Bulgaria	Europe/Near East	42.948	24.4302	43250.0	Upper Palaeolithic	M	5.3153	1004569.0	445276	4.1346	0.9508000000000001	2.271032	5.998168000000001	515452	0.009253	0.006754	1.37			not_estimable: Denisovan D is relative, not a percentage		0.4158	broad	Moderate confidence	28.7	low_information=0.00;uncertainty=0.30;contamination=0.35;damage=1.00;missing_qc=0.33;transversion_instability=0.00;reference_instability=0.61;chromosome_instability=0.31;block_influence=0.25	0.022170182165816284	Pass	..	..	HajdinjakPääboNature2021	https://doi.org/10.1038/s41586-021-03335-3	ss.minus,ss.minus,ss.minus,ss.minus,ss.minus	False	damage	complete	50.0	0.0413460343651737	0.0569730989340479	0.0115068327731251	128971.0	0.0569730989340479	transversion_proxy_only; terminal trimming requires reads	0.0429528812948013	0.054607903810573	0.0132618694453993	0.0316698400786495	0.0444221917277937	0.0127523516491442	0.0069319500146567	15.0	14455.0	0.044765790015338	0.022607020073413	0.0043634127570662	0.0875492644104203	0.0413660055445747	0.0088022460252236	0.0273836963243455	0.0608617641789418	not_run: no validated general segment caller for EIGENSTRAT
I4419.AG		Vanuatu_150BP	Banana Bay (Efate)	Vanuatu	Oceania	-17.801781	168.522778	140.0	Historical/Recent	M	4.19043592	740635.0	322070	2.8011999999999997	0.5455	1.7320200000000001	3.8703799999999995	387872	0.030578	0.007444	4.108			not_estimable: Denisovan D is relative, not a percentage	0.005	0.179	high-confidence	High confidence	13.12	low_information=0.12;uncertainty=0.09;contamination=0.00;damage=0.55;missing_qc=0.00;transversion_instability=0.00;reference_instability=0.57;chromosome_instability=0.00;block_influence=0.00	0.008142334059982072	Pass	[0.003,0.01]	[0.005,0.009]	LipsonReichCurrBiol2018	https://doi.org/10.1016/j.cub.2018.02.051	ds.minus	False		complete	50.0	0.028012379463092	0.0568757828483307	0.0101397303518938	87075.0	0.0568757828483307	transversion_proxy_only; terminal trimming requires reads	0.0298545631675247	0.0405722146327963	0.0125598351697043	0.0260999317220196	0.029529945451613	0.0034300137295934	0.0017434293435416	25.0	14455.0	0.028331760300724	0.0208917642744528	-0.0094097716831612	0.0700866758492976	0.0275119557868069	0.0049606428201226	0.0188839333762796	0.0365459864970993	not_run: no validated general segment caller for EIGENSTRAT
I4105.AG		Vanuatu_150BP	Wam Bay (Epi Island)	Vanuatu	Oceania	-16.89	168.3	150.0	Historical/Recent	M	8.09172382	991111.0	436085	3.3970000000000002	0.6248	2.172392	4.621608	503023	0.030514	0.007109	4.292			not_estimable: Denisovan D is relative, not a percentage	0.008		high-confidence	High confidence	12.93	low_information=0.00;uncertainty=0.13;contamination=0.07;damage=0.35;missing_qc=0.33;transversion_instability=0.00;reference_instability=0.67;chromosome_instability=0.00;block_influence=0.02	0.014053686741051938	Pass	[0.006,0.015]	[0.008,0.011]	LipsonReichCurrBiol2018	https://doi.org/10.1016/j.cub.2018.02.051	ds.minus,ds.minus,ds.half,ds.half	False		complete	50.0	0.0339700059421729	0.0541863515195024	0.0098175346645043	118083.0	0.0541863515195024	transversion_proxy_only; terminal trimming requires reads	0.0361784449344777	0.048126791873482	0.0141567859313091	0.0313372081892201	0.0360160048433475	0.0046787966541274	0.0028454620355925	8.0	14455.0	0.031951120202068	0.0207887488612348	-0.008712851768512	0.0688871035803913	0.0338014040468586	0.006097550495645	0.0232014032440424	0.04626318884479	not_run: no validated general segment caller for EIGENSTRAT
DA231.SG		Kazakhstan_Andronovo	Michurino (Pavlodar Region, Pavlodar District)	Kazakhstan	South Asia/Siberia	52.4908333	76.8394444	3439.0	Bronze Age/Chalcolithic	F	0.71495056	512047.0	230960	4.081300000000001	0.6893	2.7302720000000003	5.432328	256229	0.003279	0.008253	0.397			not_estimable: Denisovan D is relative, not a percentage			high-confidence	High confidence	29.22	low_information=0.38;uncertainty=0.16;contamination=0.35;damage=0.35;missing_qc=0.67;transversion_instability=0.00;reference_instability=0.71;chromosome_instability=0.00;block_influence=0.00	0.019240976439399413	Pass	n/a (female)	n/a (female)	DamgaardWillerslevNature2018	https://doi.org/10.1038/s41586-018-0094-2	ds.minus	False		complete	50.0	0.0408133230210093	0.0525182975731877	0.0107737388129618	69298.0	0.0525182975731877	transversion_proxy_only; terminal trimming requires reads	0.0405751337689496	0.0554658894830047	0.0148907557140551	0.0381887324850097	0.0429285615117834	0.0047398290267737	0.002062687726643	32.0	14455.0	0.0380553389698805	0.0226142428475053	-0.0055882543890038	0.0784721578571511	0.0407208468316508	0.0067485644722492	0.0286807891456034	0.0547883317020416	not_run: no validated general segment caller for EIGENSTRAT
RISE502.SG		Russia_Karasuk	Bystrovka (Khakassia Republic of, Tashtypsky District)	Russia	South Asia/Siberia	51.909	88.574	3360.0	Bronze Age/Chalcolithic	F	1.66398497	823534.0	364608	3.8057	0.5499	2.727896	4.883504	430001	0.014184	0.006425	2.208			not_estimable: Denisovan D is relative, not a percentage			high-confidence	High confidence	18.04	low_information=0.00;uncertainty=0.09;contamination=0.35;damage=0.35;missing_qc=0.67;transversion_instability=0.00;reference_instability=0.65;chromosome_instability=0.00;block_influence=0.00	0.016514358696222472	Pass	n/a (female)	n/a (female)	AllentoftWillerslevNature2015	https://doi.org/10.1038/nature14507	ds.minus	False		complete	50.0	0.0380570070592772	0.0521439337072197	0.0088734599234445	102373.0	0.0521439337072197	transversion_proxy_only; terminal trimming requires reads	0.0390075228070738	0.0518726668370908	0.0138156597778135	0.0355534830556281	0.0399206699032798	0.0043671868476517	0.0017975120008532	8.0	14455.0	0.0403761413426206	0.0225924636634402	-0.0032076371509978	0.078379505729172	0.0378749704439226	0.0053832265482723	0.0275075224750779	0.0477994339681428	not_run: no validated general segment caller for EIGENSTRAT
RISE503.SG		Russia_Andronovo	Kytmanovo (Altai Krai, Kytmanovsky District, Kytmanovo Village)	Russia	South Asia/Siberia	53.456	85.447	3547.0	Bronze Age/Chalcolithic	F	1.01073143	654074.0	290737	4.0489	0.5321	3.0059839999999998	5.091816	341297	0.012863	0.007484	1.719			not_estimable: Denisovan D is relative, not a percentage			high-confidence	High confidence	22.97	low_information=0.21;uncertainty=0.08;contamination=0.35;damage=0.35;missing_qc=0.67;transversion_instability=0.00;reference_instability=0.63;chromosome_instability=0.00;block_influence=0.00	0.018873494762673797	Pass	n/a (female)	n/a (female)	AllentoftWillerslevNature2015	https://doi.org/10.1038/nature14507	ds.minus	False		complete	50.0	0.0404894351421271	0.0512903301811635	0.0085029139058311	82526.0	0.0512903301811635	transversion_proxy_only; terminal trimming requires reads	0.0420982354569801	0.0540070245043367	0.0135175893622095	0.0381934205486603	0.0423740552352803	0.0041806346866199	0.0016545529040536	15.0	14455.0	0.0386545159616466	0.0205296443941009	0.0023900316750223	0.0786610509674048	0.0407188437585029	0.005241181772407	0.0298667599320654	0.0499814484133451	not_run: no validated general segment caller for EIGENSTRAT
RISE1280.SG		Denmark_SingleGraveCulture	Gjerrild Cist (Eastern Jutland, Djursland)	Denmark	Europe/Near East	56.5	10.82	4226.0	Bronze Age/Chalcolithic	M	1.074	737295.0	333178	3.7527	0.528	2.71782	4.787579999999999	366054	0.013696	0.007036	1.946			not_estimable: Denisovan D is relative, not a percentage	0.007	0.273	high-confidence	High confidence	16.21	low_information=0.09;uncertainty=0.08;contamination=0.04;damage=0.90;missing_qc=0.00;transversion_instability=0.00;reference_instability=0.57;chromosome_instability=0.01;block_influence=0.00	0.01606871168269183	Pass	[0.006,0.028]	[0.007,0.015]	EgfjordAllentoftPLoSOne2021	https://doi.org/10.1371/journal.pone.0244872	ds.minus,ds.minus	False		complete	50.0	0.0375266452571271	0.0510452343379188	0.0088442429081637	99806.0	0.0510452343379188	transversion_proxy_only; terminal trimming requires reads	0.0384606550275341	0.049984913336565	0.0124582680794379	0.0343647820008234	0.0397388206878662	0.0053740386870428	0.0022692897713209	32.0	14455.0	0.0385468479739066	0.0212039535638021	-0.0022683275940448	0.0756701941745178	0.0379198487782972	0.005204741823317	0.0280489945652023	0.0490073780344421	not_run: no validated general segment caller for EIGENSTRAT
BB7-240.AG.BY.AA		Bulgaria_BachoKiroCave_IUP	Bacho-Kiro Cave (Lovech Province, Ugarchin Municipality)	Bulgaria	Europe/Near East	42.948	24.4302	45371.0	Upper Palaeolithic	M	1.2138	702782.0	316502	3.3184	0.8356	1.6806239999999997	4.956175999999999	370906	-0.000394	0.007147	-0.055			not_estimable: Denisovan D is relative, not a percentage		0.5302	broad	Moderate confidence	28.67	low_information=0.14;uncertainty=0.24;contamination=0.35;damage=1.00;missing_qc=0.33;transversion_instability=0.00;reference_instability=0.54;chromosome_instability=0.11;block_influence=0.08	0.014094103124701093	Pass	..	..	HajdinjakPääboNature2021	https://doi.org/10.1038/s41586-021-03335-3	ss.minus,ss.minus,ss.minus,ss.minus,ss.minus	False	damage	complete	50.0	0.0331835579359002	0.0507450915307277	0.0103693378019484	100464.0	0.0507450915307277	transversion_proxy_only; terminal trimming requires reads	0.0325797025599062	0.0446114570470633	0.0120317544871571	0.028931226886701	0.0366110027059095	0.0076797758192085	0.0038694706895699	28.0	14455.0	0.0329082110225815	0.0202265235349197	-0.0032932459882967	0.0697642093333462	0.0334917404917722	0.0080462399475739	0.0173787266159133	0.049022970665158	not_run: no validated general segment caller for EIGENSTRAT
MH8.SG		Australia_PreEuropean	Mapoon (Queensland, Cape York)	Australia	Oceania	-12.044	141.893	850.0	Historical/Recent	M	6.8074	1056571.0	463645	2.9572000000000003	0.523	1.93212	3.9822800000000007	539699	0.02816	0.006546	4.302			not_estimable: Denisovan D is relative, not a percentage		0.05	elite-confidence	Very high confidence	12.4	low_information=0.00;uncertainty=0.07;contamination=0.35;damage=0.07;missing_qc=0.33;transversion_instability=0.00;reference_instability=0.65;chromosome_instability=0.02;block_influence=0.00	0.009428402236091576	Pass	..	..	WrightLambertSciAdv2018	https://doi.org/10.1126/sciadv.aau5064	..	False		complete	50.0	0.0295723682873767	0.049656846057534	0.0080596440298119	125378.0	0.049656846057534	transversion_proxy_only; terminal trimming requires reads	0.03096020922176	0.0434512075463905	0.0138788392590138	0.0265909781337505	0.0319871847675951	0.0053962066338446	0.0021278099420133	12.0	14455.0	0.0322081819576036	0.0200405192910564	-0.0061589105649311	0.068931302308224	0.0297793895547611	0.0047660287162644	0.0206524163869456	0.0377715826950928	not_run: no validated general segment caller for EIGENSTRAT
